# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     65      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0     99     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0     99     65      0      0      0      0 
    0     96     17      0      0      0      0 
    0     99     64      0      0      0      0 
    0      0      0      0      0      0      0 
