key,total_ms,count,avg_ms,min_ms,max_ms
L19/lightning-attn/post_attn_norm/decode,0.299,8,0.037352,0.036736,0.038048
L19/lightning-attn/post_attn_norm/prefill,30.445,28,1.087334,0.008960,1.234528
L19/lightning/chunk_simple_gla/prefill,60.439,27,2.238490,0.158816,2.530688
L19/lightning/fla_kernel/decode,1.912,8,0.239036,0.212640,0.265888
L19/lightning/fla_kernel/prefill,63.641,28,2.272880,0.253376,2.651488
L19/lightning/fla_state_load/decode,0.275,8,0.034328,0.032544,0.040224
L19/lightning/fla_state_load/prefill,1.649,28,0.058895,0.029344,0.119840
L19/lightning/fla_state_save/decode,0.277,8,0.034676,0.033152,0.036544
L19/lightning/fla_state_save/prefill,0.513,28,0.018306,0.015424,0.040224
L19/lightning/fused_recurrent_gla/decode,1.019,8,0.127380,0.105408,0.152640
L19/lightning/fused_recurrent_gla/prefill,0.114,1,0.113632,0.113632,0.113632
L19/lightning/o_norm/decode,0.210,8,0.026260,0.024704,0.027488
L19/lightning/o_norm/prefill,8.282,28,0.295775,0.027360,0.341344
L19/lightning/o_proj/decode,0.258,8,0.032196,0.030944,0.033984
L19/lightning/o_proj/prefill,129.627,28,4.629551,0.033248,5.307904
L19/lightning/qk_norm/decode,0.314,8,0.039228,0.029824,0.044128
L19/lightning/qk_norm/prefill,72.188,28,2.578131,0.025760,2.927520
L19/lightning/qkv_proj/decode,0.326,8,0.040812,0.038240,0.044832
L19/lightning/qkv_proj/prefill,385.176,28,13.756291,0.042080,15.691584
L19/lightning/rope/decode,0.386,8,0.048272,0.045536,0.052704
L19/lightning/rope/prefill,90.806,28,3.243065,0.022176,3.677856
L19/lightning/sigmoid_gate/decode,0.365,8,0.045576,0.043872,0.046976
L19/lightning/sigmoid_gate/prefill,151.503,28,5.410807,0.046400,6.187264
L20/lightning-attn/attn/decode,4.252,8,0.531556,0.511328,0.558144
L20/lightning-attn/attn/prefill,909.463,28,32.480833,0.578496,37.747169
L20/lightning-attn/input_norm/decode,0.043,8,0.005368,0.003968,0.007072
L20/lightning-attn/input_norm/prefill,8.929,28,0.318893,0.006016,0.364544
L20/lightning-attn/mlp/decode,0.820,8,0.102532,0.100096,0.106816
L20/lightning-attn/mlp/prefill,1727.132,28,61.683301,0.101632,70.600639
L20/lightning-attn/post_attn_norm/decode,0.301,8,0.037584,0.036544,0.039392
L20/lightning-attn/post_attn_norm/prefill,30.419,28,1.086378,0.009088,1.230976
L20/lightning/chunk_simple_gla/prefill,67.891,27,2.514465,0.152480,4.114112
L20/lightning/fla_kernel/decode,1.770,8,0.221272,0.214848,0.229984
L20/lightning/fla_kernel/prefill,71.102,28,2.539365,0.253280,4.217216
L20/lightning/fla_state_load/decode,0.268,8,0.033448,0.032000,0.036960
L20/lightning/fla_state_load/prefill,1.646,28,0.058794,0.028800,0.153760
L20/lightning/fla_state_save/decode,0.273,8,0.034096,0.032192,0.034944
L20/lightning/fla_state_save/prefill,0.515,28,0.018410,0.013600,0.039072
L20/lightning/fused_recurrent_gla/decode,0.893,8,0.111564,0.106624,0.116224
L20/lightning/fused_recurrent_gla/prefill,0.112,1,0.112384,0.112384,0.112384
L20/lightning/o_norm/decode,0.214,8,0.026692,0.025344,0.030304
L20/lightning/o_norm/prefill,8.307,28,0.296674,0.026272,0.347136
L20/lightning/o_proj/decode,0.260,8,0.032504,0.024384,0.037920
L20/lightning/o_proj/prefill,130.046,28,4.644491,0.033184,5.304800
L20/lightning/qk_norm/decode,0.314,8,0.039304,0.030144,0.044672
L20/lightning/qk_norm/prefill,72.214,28,2.579066,0.025536,2.925472
L20/lightning/qkv_proj/decode,0.329,8,0.041108,0.038240,0.046528
L20/lightning/qkv_proj/prefill,385.322,28,13.761499,0.042656,15.722432
L20/lightning/rope/decode,0.372,8,0.046520,0.045440,0.047776
L20/lightning/rope/prefill,90.899,28,3.246379,0.020096,3.675808
L20/lightning/sigmoid_gate/decode,0.366,8,0.045752,0.043456,0.053408
L20/lightning/sigmoid_gate/prefill,151.339,28,5.404963,0.046528,6.168064
L21/lightning-attn/attn/decode,4.216,8,0.527048,0.504512,0.549568
L21/lightning-attn/attn/prefill,901.688,28,32.203134,0.580992,36.643230
L21/lightning-attn/input_norm/decode,0.032,8,0.004060,0.002944,0.006752
L21/lightning-attn/input_norm/prefill,8.961,28,0.320023,0.005984,0.365568
L21/lightning-attn/mlp/decode,0.809,8,0.101072,0.098016,0.106272
L21/lightning-attn/mlp/prefill,1732.585,28,61.878041,0.101824,70.799744
L21/lightning-attn/post_attn_norm/decode,0.295,8,0.036840,0.035520,0.038304
L21/lightning-attn/post_attn_norm/prefill,30.463,28,1.087953,0.009056,1.232480
L21/lightning/chunk_simple_gla/prefill,60.483,27,2.240122,0.157952,2.762912
L21/lightning/fla_kernel/decode,1.770,8,0.221232,0.212160,0.229344
L21/lightning/fla_kernel/prefill,63.642,28,2.272922,0.263328,2.865536
L21/lightning/fla_state_load/decode,0.268,8,0.033480,0.031872,0.035744
L21/lightning/fla_state_load/prefill,1.589,28,0.056759,0.028608,0.074624
L21/lightning/fla_state_save/decode,0.273,8,0.034140,0.033568,0.035040
L21/lightning/fla_state_save/prefill,0.511,28,0.018235,0.013504,0.039264
L21/lightning/fused_recurrent_gla/decode,0.891,8,0.111316,0.104480,0.118656
L21/lightning/fused_recurrent_gla/prefill,0.120,1,0.119680,0.119680,0.119680
L21/lightning/o_norm/decode,0.208,8,0.025988,0.025248,0.027296
L21/lightning/o_norm/prefill,8.254,28,0.294781,0.026464,0.344736
L21/lightning/o_proj/decode,0.259,8,0.032388,0.031648,0.034176
L21/lightning/o_proj/prefill,129.882,28,4.638648,0.032032,5.303744
L21/lightning/qk_norm/decode,0.315,8,0.039416,0.029824,0.044800
L21/lightning/qk_norm/prefill,72.115,28,2.575551,0.025696,2.921632
L21/lightning/qkv_proj/decode,0.320,8,0.039964,0.038272,0.042784
L21/lightning/qkv_proj/prefill,384.862,28,13.745072,0.042208,15.710208
L21/lightning/rope/decode,0.371,8,0.046392,0.045760,0.047168
L21/lightning/rope/prefill,90.901,28,3.246459,0.022144,3.684000
L21/lightning/sigmoid_gate/decode,0.357,8,0.044640,0.042752,0.046848
L21/lightning/sigmoid_gate/prefill,151.774,28,5.420503,0.046816,6.185472
L22/minicpm4/attn/decode,2.244,8,0.280456,0.268576,0.297472
L22/minicpm4/attn/prefill,4032.285,28,144.010182,0.231360,364.501251
L22/minicpm4/attn_kernel/decode,0.922,8,0.115260,0.107488,0.123648
L22/minicpm4/attn_kernel/prefill,3602.564,28,128.662990,0.040896,346.999237
L22/minicpm4/input_norm/decode,0.051,8,0.006372,0.003072,0.011936
L22/minicpm4/input_norm/prefill,8.923,28,0.318683,0.006112,0.362528
L22/minicpm4/mlp/decode,0.809,8,0.101180,0.098720,0.107584
L22/minicpm4/mlp/prefill,1735.181,28,61.970763,0.101600,70.950211
L22/minicpm4/o_gate/decode,0.369,8,0.046088,0.044576,0.049824
L22/minicpm4/o_gate/prefill,150.328,28,5.368858,0.044672,6.140576
L22/minicpm4/o_proj/decode,0.259,8,0.032328,0.031072,0.034720
L22/minicpm4/o_proj/prefill,130.009,28,4.643178,0.032320,5.321120
L22/minicpm4/post_attn_norm/decode,0.283,8,0.035416,0.034400,0.037184
L22/minicpm4/post_attn_norm/prefill,30.458,28,1.087793,0.009312,1.233216
L22/minicpm4/qkv_proj/decode,0.298,8,0.037304,0.034400,0.040768
L22/minicpm4/qkv_proj/prefill,149.195,28,5.328394,0.037408,6.105088
L23/lightning-attn/attn/decode,4.457,8,0.557176,0.509088,0.595648
L23/lightning-attn/attn/prefill,902.261,28,32.223592,0.582272,36.658401
L23/lightning-attn/input_norm/decode,0.033,8,0.004108,0.003104,0.006464
L23/lightning-attn/input_norm/prefill,8.942,28,0.319342,0.004544,0.363616
L23/lightning-attn/mlp/decode,0.829,8,0.103572,0.099584,0.109824
L23/lightning-attn/mlp/prefill,1733.501,28,61.910751,0.104704,71.103424
L23/lightning-attn/post_attn_norm/decode,0.312,8,0.038968,0.036096,0.044160
L23/lightning-attn/post_attn_norm/prefill,30.435,28,1.086953,0.009376,1.230688
L23/lightning/chunk_simple_gla/prefill,60.402,27,2.237129,0.157632,2.543552
L23/lightning/fla_kernel/decode,1.973,8,0.246584,0.219488,0.269792
L23/lightning/fla_kernel/prefill,63.758,28,2.277062,0.260928,2.669952
L23/lightning/fla_state_load/decode,0.290,8,0.036272,0.033408,0.038688
L23/lightning/fla_state_load/prefill,1.747,28,0.062403,0.023072,0.115872
L23/lightning/fla_state_save/decode,0.282,8,0.035312,0.034368,0.037152
L23/lightning/fla_state_save/prefill,0.513,28,0.018334,0.015360,0.040320
L23/lightning/fused_recurrent_gla/decode,0.944,8,0.117952,0.110176,0.126720
L23/lightning/fused_recurrent_gla/prefill,0.120,1,0.120192,0.120192,0.120192
L23/lightning/o_norm/decode,0.210,8,0.026260,0.025600,0.027616
L23/lightning/o_norm/prefill,8.248,28,0.294576,0.027136,0.346816
L23/lightning/o_proj/decode,0.277,8,0.034644,0.031264,0.043456
L23/lightning/o_proj/prefill,129.899,28,4.639256,0.032320,5.316096
L23/lightning/qk_norm/decode,0.308,8,0.038536,0.028992,0.044480
L23/lightning/qk_norm/prefill,72.156,28,2.577011,0.025888,2.922784
L23/lightning/qkv_proj/decode,0.310,8,0.038704,0.030944,0.044256
L23/lightning/qkv_proj/prefill,385.263,28,13.759402,0.041312,15.719008
L23/lightning/rope/decode,0.383,8,0.047920,0.046784,0.052640
L23/lightning/rope/prefill,90.934,28,3.247655,0.022144,3.679904
L23/lightning/sigmoid_gate/decode,0.372,8,0.046472,0.043136,0.051744
L23/lightning/sigmoid_gate/prefill,151.774,28,5.420482,0.045792,6.189600
L24/lightning-attn/attn/decode,4.281,8,0.535076,0.507680,0.554016
L24/lightning-attn/attn/prefill,901.596,28,32.199841,0.581856,36.645058
L24/lightning-attn/input_norm/decode,0.034,8,0.004284,0.003072,0.006176
L24/lightning-attn/input_norm/prefill,8.913,28,0.318311,0.005728,0.361504
L24/lightning-attn/mlp/decode,0.811,8,0.101372,0.099008,0.104672
L24/lightning-attn/mlp/prefill,1729.495,28,61.767676,0.103360,70.553535
L24/lightning-attn/post_attn_norm/decode,0.296,8,0.036988,0.036288,0.037792
L24/lightning-attn/post_attn_norm/prefill,30.436,28,1.086998,0.009088,1.230464
L24/lightning/chunk_simple_gla/prefill,60.145,27,2.227579,0.150656,2.537440
L24/lightning/fla_kernel/decode,1.794,8,0.224280,0.213312,0.233152
L24/lightning/fla_kernel/prefill,63.196,28,2.256990,0.264192,2.646432
L24/lightning/fla_state_load/decode,0.270,8,0.033764,0.032576,0.034912
L24/lightning/fla_state_load/prefill,1.526,28,0.054505,0.027488,0.067264
L24/lightning/fla_state_save/decode,0.274,8,0.034196,0.033312,0.035232
L24/lightning/fla_state_save/prefill,0.515,28,0.018391,0.013632,0.042112
L24/lightning/fused_recurrent_gla/decode,0.907,8,0.113388,0.104928,0.122048
L24/lightning/fused_recurrent_gla/prefill,0.116,1,0.116256,0.116256,0.116256
L24/lightning/o_norm/decode,0.206,8,0.025792,0.018688,0.032256
L24/lightning/o_norm/prefill,8.254,28,0.294783,0.027104,0.342016
L24/lightning/o_proj/decode,0.260,8,0.032516,0.031104,0.035328
L24/lightning/o_proj/prefill,129.788,28,4.635285,0.033440,5.291424
L24/lightning/qk_norm/decode,0.319,8,0.039924,0.030304,0.044160
L24/lightning/qk_norm/prefill,72.195,28,2.578403,0.025728,2.927008
L24/lightning/qkv_proj/decode,0.322,8,0.040300,0.038304,0.043424
L24/lightning/qkv_proj/prefill,385.438,28,13.765640,0.042592,15.728640
L24/lightning/rope/decode,0.375,8,0.046936,0.046080,0.047840
L24/lightning/rope/prefill,90.906,28,3.246625,0.022144,3.681952
L24/lightning/sigmoid_gate/decode,0.365,8,0.045656,0.043744,0.048096
L24/lightning/sigmoid_gate/prefill,151.582,28,5.413632,0.047392,6.181408
L25/lightning-attn/attn/decode,4.257,8,0.532164,0.506464,0.556160
L25/lightning-attn/attn/prefill,901.346,28,32.190919,0.568832,36.649120
L25/lightning-attn/input_norm/decode,0.034,8,0.004200,0.003072,0.006336
L25/lightning-attn/input_norm/prefill,8.925,28,0.318760,0.008000,0.365568
L25/lightning-attn/mlp/decode,0.819,8,0.102412,0.099424,0.105984
L25/lightning-attn/mlp/prefill,1730.909,28,61.818166,0.101632,70.652191
L25/lightning-attn/post_attn_norm/decode,0.296,8,0.036960,0.036160,0.037760
L25/lightning-attn/post_attn_norm/prefill,30.440,28,1.087141,0.009088,1.232288
L25/lightning/chunk_simple_gla/prefill,60.147,27,2.227669,0.154880,2.535296
L25/lightning/fla_kernel/decode,1.775,8,0.221832,0.210912,0.228160
L25/lightning/fla_kernel/prefill,63.234,28,2.258360,0.249120,2.648480
L25/lightning/fla_state_load/decode,0.271,8,0.033928,0.032064,0.037120
L25/lightning/fla_state_load/prefill,1.564,28,0.055855,0.030048,0.074464
L25/lightning/fla_state_save/decode,0.273,8,0.034168,0.032768,0.034816
L25/lightning/fla_state_save/prefill,0.509,28,0.018186,0.013568,0.039936
L25/lightning/fused_recurrent_gla/decode,0.895,8,0.111920,0.103264,0.115488
L25/lightning/fused_recurrent_gla/prefill,0.112,1,0.111584,0.111584,0.111584
L25/lightning/o_norm/decode,0.214,8,0.026700,0.024800,0.031872
L25/lightning/o_norm/prefill,8.260,28,0.294995,0.027776,0.343136
L25/lightning/o_proj/decode,0.261,8,0.032612,0.030656,0.035808
L25/lightning/o_proj/prefill,129.698,28,4.632079,0.032768,5.287424
L25/lightning/qk_norm/decode,0.317,8,0.039612,0.030176,0.044576
L25/lightning/qk_norm/prefill,72.218,28,2.579200,0.025728,2.927808
L25/lightning/qkv_proj/decode,0.324,8,0.040452,0.037952,0.048576
L25/lightning/qkv_proj/prefill,385.161,28,13.755766,0.041984,15.738656
L25/lightning/rope/decode,0.388,8,0.048544,0.046112,0.052128
L25/lightning/rope/prefill,90.921,28,3.247184,0.022144,3.679904
L25/lightning/sigmoid_gate/decode,0.360,8,0.044976,0.043552,0.047424
L25/lightning/sigmoid_gate/prefill,151.612,28,5.414722,0.046336,6.181408
L26/lightning-attn/attn/decode,4.236,8,0.529444,0.504800,0.554752
L26/lightning-attn/attn/prefill,901.877,28,32.209891,0.554560,36.726398
L26/lightning-attn/input_norm/decode,0.037,8,0.004588,0.002848,0.007424
L26/lightning-attn/input_norm/prefill,8.939,28,0.319235,0.006112,0.363424
L26/lightning-attn/mlp/decode,0.814,8,0.101792,0.097376,0.106304
L26/lightning-attn/mlp/prefill,1730.699,28,61.810679,0.106208,70.660416
L26/lightning-attn/post_attn_norm/decode,0.305,8,0.038176,0.036384,0.042720
L26/lightning-attn/post_attn_norm/prefill,30.451,28,1.087539,0.008864,1.232768
L26/lightning/chunk_simple_gla/prefill,60.408,27,2.237342,0.151072,2.534624
L26/lightning/fla_kernel/decode,1.769,8,0.221080,0.206432,0.234944
L26/lightning/fla_kernel/prefill,63.518,28,2.268486,0.252480,2.643360
L26/lightning/fla_state_load/decode,0.266,8,0.033200,0.031296,0.035808
L26/lightning/fla_state_load/prefill,1.522,28,0.054375,0.026016,0.070368
L26/lightning/fla_state_save/decode,0.274,8,0.034304,0.032480,0.036192
L26/lightning/fla_state_save/prefill,0.531,28,0.018975,0.015456,0.039360
L26/lightning/fused_recurrent_gla/decode,0.884,8,0.110456,0.100352,0.121888
L26/lightning/fused_recurrent_gla/prefill,0.110,1,0.110432,0.110432,0.110432
L26/lightning/o_norm/decode,0.200,8,0.025008,0.019360,0.027936
L26/lightning/o_norm/prefill,8.219,28,0.293519,0.025952,0.343328
L26/lightning/o_proj/decode,0.259,8,0.032432,0.031328,0.034112
L26/lightning/o_proj/prefill,130.031,28,4.643982,0.032416,5.318016
L26/lightning/qk_norm/decode,0.316,8,0.039532,0.029504,0.044640
L26/lightning/qk_norm/prefill,72.204,28,2.578728,0.025600,2.927712
L26/lightning/qkv_proj/decode,0.322,8,0.040240,0.038528,0.043360
L26/lightning/qkv_proj/prefill,385.065,28,13.752311,0.041696,15.734528
L26/lightning/rope/decode,0.371,8,0.046356,0.045600,0.047296
L26/lightning/rope/prefill,90.910,28,3.246786,0.022144,3.679904
L26/lightning/sigmoid_gate/decode,0.367,8,0.045868,0.043232,0.048832
L26/lightning/sigmoid_gate/prefill,151.711,28,5.418249,0.044256,6.193664
L27/lightning-attn/attn/decode,4.235,8,0.529336,0.509504,0.544928
L27/lightning-attn/attn/prefill,901.084,28,32.181559,0.567232,36.590942
L27/lightning-attn/input_norm/decode,0.046,8,0.005768,0.002752,0.008064
L27/lightning-attn/input_norm/prefill,8.918,28,0.318498,0.004800,0.364416
L27/lightning-attn/mlp/decode,0.828,8,0.103560,0.101152,0.108576
L27/lightning-attn/mlp/prefill,1727.480,28,61.695710,0.104544,70.539520
L27/lightning-attn/post_attn_norm/decode,0.300,8,0.037468,0.035424,0.042976
L27/lightning-attn/post_attn_norm/prefill,30.452,28,1.087563,0.009056,1.232800
L27/lightning/chunk_simple_gla/prefill,60.294,27,2.233100,0.149984,2.547936
L27/lightning/fla_kernel/decode,1.769,8,0.221092,0.212736,0.233056
L27/lightning/fla_kernel/prefill,63.434,28,2.265490,0.250144,2.654656
L27/lightning/fla_state_load/decode,0.268,8,0.033468,0.032576,0.034848
L27/lightning/fla_state_load/prefill,1.520,28,0.054287,0.023968,0.072896
L27/lightning/fla_state_save/decode,0.274,8,0.034200,0.033024,0.035936
L27/lightning/fla_state_save/prefill,0.539,28,0.019245,0.013472,0.039072
L27/lightning/fused_recurrent_gla/decode,0.897,8,0.112072,0.104224,0.119904
L27/lightning/fused_recurrent_gla/prefill,0.109,1,0.108832,0.108832,0.108832
L27/lightning/o_norm/decode,0.207,8,0.025908,0.024768,0.026720
L27/lightning/o_norm/prefill,8.248,28,0.294581,0.026752,0.343200
L27/lightning/o_proj/decode,0.261,8,0.032644,0.030784,0.034784
L27/lightning/o_proj/prefill,129.704,28,4.632278,0.032672,5.289504
L27/lightning/qk_norm/decode,0.314,8,0.039304,0.029696,0.045024
L27/lightning/qk_norm/prefill,72.281,28,2.581448,0.025600,2.931904
L27/lightning/qkv_proj/decode,0.325,8,0.040580,0.038528,0.042944
L27/lightning/qkv_proj/prefill,384.366,28,13.727351,0.041376,15.654848
L27/lightning/rope/decode,0.369,8,0.046124,0.044960,0.046912
L27/lightning/rope/prefill,90.800,28,3.242858,0.022144,3.674784
L27/lightning/sigmoid_gate/decode,0.358,8,0.044808,0.042656,0.047104
L27/lightning/sigmoid_gate/prefill,152.016,28,5.429147,0.045280,6.195520
L28/lightning-attn/attn/decode,4.246,8,0.530728,0.514112,0.545792
L28/lightning-attn/attn/prefill,902.584,28,32.235159,0.567680,36.770336
L28/lightning-attn/input_norm/decode,0.040,8,0.004964,0.002720,0.008384
L28/lightning-attn/input_norm/prefill,8.939,28,0.319256,0.005792,0.364544
L28/lightning-attn/mlp/decode,0.824,8,0.103036,0.100032,0.106432
L28/lightning-attn/mlp/prefill,1729.693,28,61.774758,0.102688,70.640160
L28/lightning-attn/post_attn_norm/decode,0.307,8,0.038356,0.035232,0.043968
L28/lightning-attn/post_attn_norm/prefill,30.446,28,1.087347,0.008832,1.232512
L28/lightning/chunk_simple_gla/prefill,60.495,27,2.240564,0.148288,2.540096
L28/lightning/fla_kernel/decode,1.758,8,0.219808,0.210432,0.228192
L28/lightning/fla_kernel/prefill,63.632,28,2.272554,0.243040,2.670976
L28/lightning/fla_state_load/decode,0.273,8,0.034160,0.032032,0.036192
L28/lightning/fla_state_load/prefill,1.595,28,0.056957,0.025312,0.123104
L28/lightning/fla_state_save/decode,0.270,8,0.033732,0.032704,0.035008
L28/lightning/fla_state_save/prefill,0.511,28,0.018257,0.013664,0.038464
L28/lightning/fused_recurrent_gla/decode,0.882,8,0.110204,0.103264,0.118016
L28/lightning/fused_recurrent_gla/prefill,0.108,1,0.108256,0.108256,0.108256
L28/lightning/o_norm/decode,0.207,8,0.025840,0.024864,0.027200
L28/lightning/o_norm/prefill,8.251,28,0.294663,0.027168,0.341120
L28/lightning/o_proj/decode,0.260,8,0.032440,0.031392,0.034176
L28/lightning/o_proj/prefill,130.132,28,4.647565,0.037664,5.307552
L28/lightning/qk_norm/decode,0.345,8,0.043140,0.032128,0.048576
L28/lightning/qk_norm/prefill,72.373,28,2.584736,0.025376,2.929664
L28/lightning/qkv_proj/decode,0.319,8,0.039920,0.038272,0.041984
L28/lightning/qkv_proj/prefill,385.013,28,13.750480,0.041408,15.732512
L28/lightning/rope/decode,0.382,8,0.047728,0.045952,0.049440
L28/lightning/rope/prefill,90.878,28,3.245656,0.020096,3.678848
L28/lightning/sigmoid_gate/decode,0.361,8,0.045144,0.043616,0.046720
L28/lightning/sigmoid_gate/prefill,152.085,28,5.431622,0.045440,6.197760
L29/minicpm4/attn/decode,2.268,8,0.283452,0.266912,0.298240
L29/minicpm4/attn/prefill,4050.924,28,144.675848,0.227264,366.247162
L29/minicpm4/attn_kernel/decode,0.932,8,0.116528,0.107552,0.123360
L29/minicpm4/attn_kernel/prefill,3619.536,28,129.269133,0.040352,348.700134
L29/minicpm4/input_norm/decode,0.034,8,0.004232,0.003040,0.005856
L29/minicpm4/input_norm/prefill,8.948,28,0.319579,0.004864,0.363552
L29/minicpm4/mlp/decode,0.816,8,0.102012,0.098752,0.107104
L29/minicpm4/mlp/prefill,1738.970,28,62.106071,0.101792,71.047295
L29/minicpm4/o_gate/decode,0.375,8,0.046868,0.044032,0.052288
L29/minicpm4/o_gate/prefill,150.389,28,5.371019,0.043904,6.141632
L29/minicpm4/o_proj/decode,0.274,8,0.034240,0.031680,0.037632
L29/minicpm4/o_proj/prefill,131.756,28,4.705558,0.034304,5.380640
L29/minicpm4/post_attn_norm/decode,0.286,8,0.035752,0.033408,0.037088
L29/minicpm4/post_attn_norm/prefill,30.443,28,1.087237,0.008960,1.232448
L29/minicpm4/qkv_proj/decode,0.285,8,0.035628,0.033888,0.038432
L29/minicpm4/qkv_proj/prefill,149.063,28,5.323687,0.037280,6.074528
L30/minicpm4/attn/decode,2.099,8,0.262424,0.252768,0.272256
L30/minicpm4/attn/prefill,4065.116,28,145.182730,0.225280,367.226135
L30/minicpm4/attn_kernel/decode,0.799,8,0.099832,0.095456,0.102176
L30/minicpm4/attn_kernel/prefill,3633.178,28,129.756360,0.040000,349.641144
L30/minicpm4/input_norm/decode,0.054,8,0.006728,0.003072,0.013536
L30/minicpm4/input_norm/prefill,8.963,28,0.320098,0.005824,0.365280
L30/minicpm4/mlp/decode,0.798,8,0.099732,0.097696,0.103552
L30/minicpm4/mlp/prefill,1742.409,28,62.228899,0.101024,71.206238
L30/minicpm4/o_gate/decode,0.352,8,0.044000,0.041600,0.046464
L30/minicpm4/o_gate/prefill,150.737,28,5.383463,0.042016,6.162944
L30/minicpm4/o_proj/decode,0.253,8,0.031648,0.030336,0.033280
L30/minicpm4/o_proj/prefill,132.030,28,4.715352,0.032064,5.402976
L30/minicpm4/post_attn_norm/decode,0.275,8,0.034412,0.033600,0.036096
L30/minicpm4/post_attn_norm/prefill,30.460,28,1.087867,0.009248,1.234560
L30/minicpm4/qkv_proj/decode,0.288,8,0.035964,0.034272,0.038560
L30/minicpm4/qkv_proj/prefill,148.987,28,5.320959,0.036992,6.065920
L31/minicpm4/attn/decode,2.524,8,0.315552,0.245952,0.753632
L31/minicpm4/attn/prefill,4064.440,28,145.158585,0.231488,367.845795
L31/minicpm4/attn_kernel/decode,0.788,8,0.098544,0.090016,0.121184
L31/minicpm4/attn_kernel/prefill,3630.359,28,129.655687,0.040736,350.198456
L31/minicpm4/input_norm/decode,0.043,8,0.005356,0.002976,0.010592
L31/minicpm4/input_norm/prefill,8.951,28,0.319691,0.004416,0.365696
L31/minicpm4/mlp/decode,0.808,8,0.100956,0.098304,0.106528
L31/minicpm4/mlp/prefill,1752.518,28,62.589945,0.102592,71.613632
L31/minicpm4/o_gate/decode,0.351,8,0.043840,0.040896,0.051616
L31/minicpm4/o_gate/prefill,151.214,28,5.400482,0.041728,6.167200
L31/minicpm4/o_proj/decode,0.256,8,0.032024,0.030368,0.036096
L31/minicpm4/o_proj/prefill,132.926,28,4.747346,0.032640,5.431776
L31/minicpm4/post_attn_norm/decode,0.276,8,0.034504,0.033056,0.039232
L31/minicpm4/post_attn_norm/prefill,30.445,28,1.087312,0.008864,1.232096
L31/minicpm4/qkv_proj/decode,0.728,8,0.091048,0.031904,0.490496
L31/minicpm4/qkv_proj/prefill,149.782,28,5.349339,0.035424,6.121024
model/embed/decode,22.049,8,2.756156,0.059488,21.431936
model/embed/prefill,16.065,28,0.573765,0.101504,1.504608
model/final_norm/decode,0.035,8,0.004408,0.002752,0.009568
model/final_norm/prefill,8.919,28,0.318539,0.004096,0.362112
model/logits/decode,55.817,8,6.977136,0.418944,46.010494
model/logits/prefill,12.252,28,0.437568,0.394240,0.573440
