# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     52      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     51      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     60      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     58      0      0      0      0 
    0     97     59      0      0      0      0 
    0     97     59      0      0      0      0 
