# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     30      0      0      0      0 
    0    100     31      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     17      0      0      0      0 
    0    100     12      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     31      0      0      0      0 
    0     99     27      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     15      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100      2      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     22      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      2      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0     99     22      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     17      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100     11      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100      4      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      1      0      0      0      0 
    0     99     24      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      5      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100      8      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     31      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     22      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     24      0      0      0      0 
    0    100      4      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     14      0      0      0      0 
    0    100      3      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100      1      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     19      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     24      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     27      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100      5      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     18      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100     10      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      7      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     13      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100      2      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100      2      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     11      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     24      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      8      0      0      0      0 
    0     99     27      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     22      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100      5      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     28      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     23      0      0      0      0 
    0    100     19      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     12      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     12      0      0      0      0 
    0     99     17      0      0      0      0 
    0    100     24      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100      5      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      9      0      0      0      0 
    0    100     20      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100      3      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     23      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     12      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     20      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     32      0      0      0      0 
    0    100     15      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100      4      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     24      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     33      0      0      0      0 
    0    100     23      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     31      0      0      0      0 
    0     99     26      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     18      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     26      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     32      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     30      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100      4      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     16      0      0      0      0 
    0    100     19      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     19      0      0      0      0 
    0    100     23      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     19      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      5      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     22      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     21      0      0      0      0 
    0    100      1      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     27      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100      1      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100      6      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100      8      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     30      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     27      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     28      0      0      0      0 
    0    100      7      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     13      0      0      0      0 
    0    100     29      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100      0      0      0      0      0 
    0    100     32      0      0      0      0 
    0    100     23      0      0      0      0 
    0    100     17      0      0      0      0 
    0    100     31      0      0      0      0 
    0    100     25      0      0      0      0 
    0    100     34      0      0      0      0 
    0     42     32      0      0      0      0 
    0    100     78      0      0      0      0 
    0    100     78      0      0      0      0 
    0    100     78      0      0      0      0 
    0    100     78      0      0      0      0 
    0    100     77      0      0      0      0 
    0    100     76      0      0      0      0 
    0    100     76      0      0      0      0 
    0    100     75      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     72      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     70      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     70      0      0      0      0 
    0    100     71      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     71      0      0      0      0 
    0    100     70      0      0      0      0 
    0    100     70      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     69      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     65      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     66      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     66      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     64      0      0      0      0 
    0    100     65      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     64      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     76      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
# gpu     sm    mem    enc    dec    jpg    ofa 
# Idx      %      %      %      %      %      % 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     75      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0     99     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     74      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
    0    100     73      0      0      0      0 
