key,total_ms,count,avg_ms,min_ms,max_ms
L21/lightning-attn/post_attn_norm/decode,0.262,8,0.032768,0.030656,0.037600
L21/lightning-attn/post_attn_norm/prefill,29.802,28,1.064353,0.009120,1.231840
L21/lightning/chunk_simple_gla/prefill,57.216,26,2.200628,0.140032,2.465728
L21/lightning/fla_kernel/decode,1.553,8,0.194120,0.184640,0.203904
L21/lightning/fla_kernel/prefill,60.275,28,2.152663,0.243936,2.658688
L21/lightning/fla_state_load/decode,0.235,8,0.029392,0.028192,0.031168
L21/lightning/fla_state_load/prefill,1.431,28,0.051121,0.026016,0.125536
L21/lightning/fla_state_save/decode,0.245,8,0.030612,0.028608,0.035648
L21/lightning/fla_state_save/prefill,0.515,28,0.018384,0.013632,0.038272
L21/lightning/fused_recurrent_gla/decode,0.778,8,0.097264,0.091008,0.102432
L21/lightning/fused_recurrent_gla/prefill,0.247,2,0.123312,0.120384,0.126240
L21/lightning/o_norm/decode,0.183,8,0.022868,0.022176,0.024256
L21/lightning/o_norm/prefill,8.315,28,0.296951,0.024320,0.347296
L21/lightning/o_proj/decode,0.248,8,0.030980,0.029344,0.036192
L21/lightning/o_proj/prefill,121.802,28,4.350062,0.031808,5.185760
L21/lightning/qk_norm/decode,0.275,8,0.034316,0.026880,0.043392
L21/lightning/qk_norm/prefill,69.798,28,2.492785,0.025920,2.909376
L21/lightning/qkv_proj/decode,0.306,8,0.038224,0.037056,0.040640
L21/lightning/qkv_proj/prefill,362.358,28,12.941357,0.040896,15.513440
L21/lightning/rope/decode,0.330,8,0.041200,0.040032,0.042144
L21/lightning/rope/prefill,89.105,28,3.182327,0.022144,3.685024
L21/lightning/sigmoid_gate/decode,0.315,8,0.039356,0.038336,0.041312
L21/lightning/sigmoid_gate/prefill,143.172,28,5.113277,0.043552,6.071776
L22/minicpm4/attn/decode,3.937,8,0.492072,0.464576,0.529184
L22/minicpm4/attn/prefill,2883.539,28,102.983519,0.701856,481.758453
L22/minicpm4/attn_kernel/decode,2.860,8,0.357536,0.313888,0.422752
L22/minicpm4/attn_kernel/prefill,2489.646,28,88.915928,0.530976,469.428772
L22/minicpm4/input_norm/decode,0.032,8,0.003952,0.003552,0.004352
L22/minicpm4/input_norm/prefill,8.736,28,0.312011,0.004096,0.363520
L22/minicpm4/mlp/decode,0.801,8,0.100136,0.097408,0.105120
L22/minicpm4/mlp/prefill,1573.771,28,56.206120,0.103488,68.131104
L22/minicpm4/o_gate/decode,0.302,8,0.037800,0.017312,0.052544
L22/minicpm4/o_gate/prefill,136.958,28,4.891341,0.056416,5.860800
L22/minicpm4/o_proj/decode,0.241,8,0.030152,0.017056,0.037280
L22/minicpm4/o_proj/prefill,116.319,28,4.154257,0.033984,5.023712
L22/minicpm4/post_attn_norm/decode,0.288,8,0.035944,0.034720,0.037760
L22/minicpm4/post_attn_norm/prefill,29.826,28,1.065211,0.008128,1.231712
L22/minicpm4/qkv_proj/decode,0.248,8,0.030948,0.027392,0.037312
L22/minicpm4/qkv_proj/prefill,140.267,28,5.009529,0.033760,5.940864
L23/lightning-attn/attn/decode,3.969,8,0.496156,0.480032,0.528288
L23/lightning-attn/attn/prefill,1085.243,28,38.758666,0.549280,248.898972
L23/lightning-attn/input_norm/decode,0.032,8,0.004032,0.003840,0.004096
L23/lightning-attn/input_norm/prefill,8.762,28,0.312945,0.005792,0.362496
L23/lightning-attn/mlp/decode,0.787,8,0.098408,0.095968,0.103136
L23/lightning-attn/mlp/prefill,1614.787,28,57.670948,0.100064,74.256577
L23/lightning-attn/post_attn_norm/decode,0.262,8,0.032760,0.031904,0.034496
L23/lightning-attn/post_attn_norm/prefill,29.824,28,1.065147,0.010688,1.231104
L23/lightning/chunk_simple_gla/prefill,289.622,26,11.139303,0.160416,232.695358
L23/lightning/fla_kernel/decode,1.726,8,0.215768,0.212160,0.224608
L23/lightning/fla_kernel/prefill,292.861,28,10.459314,0.252000,232.788452
L23/lightning/fla_state_load/decode,0.276,8,0.034528,0.034016,0.035872
L23/lightning/fla_state_load/prefill,1.518,28,0.054221,0.027328,0.075872
L23/lightning/fla_state_save/decode,0.261,8,0.032616,0.031232,0.033728
L23/lightning/fla_state_save/prefill,0.521,28,0.018622,0.012448,0.042784
L23/lightning/fused_recurrent_gla/decode,0.882,8,0.110312,0.107488,0.115392
L23/lightning/fused_recurrent_gla/prefill,0.293,2,0.146304,0.116576,0.176032
L23/lightning/o_norm/decode,0.187,8,0.023352,0.022560,0.024800
L23/lightning/o_norm/prefill,8.257,28,0.294889,0.025664,0.345920
L23/lightning/o_proj/decode,0.248,8,0.030976,0.029152,0.037696
L23/lightning/o_proj/prefill,120.369,28,4.298879,0.031744,5.220768
L23/lightning/qk_norm/decode,0.293,8,0.036640,0.026784,0.043072
L23/lightning/qk_norm/prefill,69.929,28,2.497464,0.025600,2.920224
L23/lightning/qkv_proj/decode,0.290,8,0.036256,0.030048,0.039968
L23/lightning/qkv_proj/prefill,362.259,28,12.937814,0.039776,15.640736
L23/lightning/rope/decode,0.357,8,0.044668,0.043040,0.050176
L23/lightning/rope/prefill,89.047,28,3.180237,0.022176,3.684000
L23/lightning/sigmoid_gate/decode,0.326,8,0.040796,0.039584,0.043168
L23/lightning/sigmoid_gate/prefill,142.206,28,5.078790,0.043456,6.145536
L24/lightning-attn/attn/decode,3.785,8,0.473176,0.445824,0.503456
L24/lightning-attn/attn/prefill,845.907,28,30.210954,0.537184,35.882111
L24/lightning-attn/input_norm/decode,0.032,8,0.003996,0.003808,0.004096
L24/lightning-attn/input_norm/prefill,8.733,28,0.311886,0.003488,0.363520
L24/lightning-attn/mlp/decode,0.804,8,0.100532,0.097152,0.104192
L24/lightning-attn/mlp/prefill,1604.939,28,57.319245,0.100608,69.388290
L24/lightning-attn/post_attn_norm/decode,0.260,8,0.032476,0.031264,0.034304
L24/lightning-attn/post_attn_norm/prefill,29.865,28,1.066590,0.009376,1.233056
L24/lightning/chunk_simple_gla/prefill,56.886,26,2.187941,0.143744,2.442880
L24/lightning/fla_kernel/decode,1.592,8,0.199016,0.190272,0.208096
L24/lightning/fla_kernel/prefill,59.900,28,2.139302,0.242304,2.561408
L24/lightning/fla_state_load/decode,0.241,8,0.030164,0.029056,0.031808
L24/lightning/fla_state_load/prefill,1.389,28,0.049609,0.026400,0.067136
L24/lightning/fla_state_save/decode,0.254,8,0.031744,0.029696,0.036576
L24/lightning/fla_state_save/prefill,0.511,28,0.018249,0.009472,0.039808
L24/lightning/fused_recurrent_gla/decode,0.801,8,0.100180,0.094048,0.105536
L24/lightning/fused_recurrent_gla/prefill,0.222,2,0.110976,0.108352,0.113600
L24/lightning/o_norm/decode,0.186,8,0.023216,0.022176,0.024512
L24/lightning/o_norm/prefill,8.428,28,0.301010,0.025344,0.345280
L24/lightning/o_proj/decode,0.240,8,0.029948,0.028800,0.031360
L24/lightning/o_proj/prefill,120.021,28,4.286480,0.032800,5.155328
L24/lightning/qk_norm/decode,0.293,8,0.036684,0.026720,0.044704
L24/lightning/qk_norm/prefill,69.455,28,2.480550,0.025728,2.901280
L24/lightning/qkv_proj/decode,0.304,8,0.038048,0.035808,0.040064
L24/lightning/qkv_proj/prefill,357.458,28,12.766367,0.039488,15.439744
L24/lightning/rope/decode,0.342,8,0.042688,0.041152,0.044736
L24/lightning/rope/prefill,89.094,28,3.181925,0.022176,3.694240
L24/lightning/sigmoid_gate/decode,0.324,8,0.040452,0.038336,0.047296
L24/lightning/sigmoid_gate/prefill,141.159,28,5.041398,0.042432,6.034528
L25/lightning-attn/attn/decode,3.719,8,0.464888,0.439008,0.495136
L25/lightning-attn/attn/prefill,851.044,28,30.394440,0.540832,35.972130
L25/lightning-attn/input_norm/decode,0.032,8,0.004032,0.003840,0.004096
L25/lightning-attn/input_norm/prefill,8.714,28,0.311219,0.003840,0.363520
L25/lightning-attn/mlp/decode,0.793,8,0.099132,0.097440,0.103776
L25/lightning-attn/mlp/prefill,1626.817,28,58.100592,0.099392,68.847679
L25/lightning-attn/post_attn_norm/decode,0.261,8,0.032648,0.031008,0.034336
L25/lightning-attn/post_attn_norm/prefill,29.809,28,1.064609,0.010368,1.233856
L25/lightning/chunk_simple_gla/prefill,57.122,26,2.196985,0.138592,2.583584
L25/lightning/fla_kernel/decode,1.562,8,0.195196,0.185536,0.204288
L25/lightning/fla_kernel/prefill,60.196,28,2.149871,0.246752,2.665952
L25/lightning/fla_state_load/decode,0.238,8,0.029744,0.028256,0.032032
L25/lightning/fla_state_load/prefill,1.430,28,0.051075,0.027424,0.071872
L25/lightning/fla_state_save/decode,0.243,8,0.030364,0.028896,0.032736
L25/lightning/fla_state_save/prefill,0.522,28,0.018653,0.013472,0.042880
L25/lightning/fused_recurrent_gla/decode,0.787,8,0.098392,0.092224,0.103776
L25/lightning/fused_recurrent_gla/prefill,0.237,2,0.118576,0.106144,0.131008
L25/lightning/o_norm/decode,0.181,8,0.022684,0.021632,0.024384
L25/lightning/o_norm/prefill,8.300,28,0.296441,0.025312,0.345920
L25/lightning/o_proj/decode,0.254,8,0.031728,0.029664,0.037120
L25/lightning/o_proj/prefill,121.107,28,4.325247,0.032896,5.365152
L25/lightning/qk_norm/decode,0.275,8,0.034336,0.027136,0.040416
L25/lightning/qk_norm/prefill,69.634,28,2.486946,0.023936,2.904960
L25/lightning/qkv_proj/decode,0.309,8,0.038656,0.035840,0.041920
L25/lightning/qkv_proj/prefill,359.950,28,12.855371,0.039712,15.409120
L25/lightning/rope/decode,0.330,8,0.041272,0.039808,0.044896
L25/lightning/rope/prefill,89.103,28,3.182237,0.022176,3.691168
L25/lightning/sigmoid_gate/decode,0.324,8,0.040524,0.038368,0.045376
L25/lightning/sigmoid_gate/prefill,142.447,28,5.087394,0.041696,6.275616
L26/lightning-attn/attn/decode,3.709,8,0.463680,0.438432,0.498176
L26/lightning-attn/attn/prefill,862.284,28,30.795845,0.519648,36.027679
L26/lightning-attn/input_norm/decode,0.031,8,0.003920,0.003200,0.004128
L26/lightning-attn/input_norm/prefill,8.825,28,0.315183,0.004096,0.364640
L26/lightning-attn/mlp/decode,0.794,8,0.099244,0.096832,0.101664
L26/lightning-attn/mlp/prefill,1626.550,28,58.091069,0.100032,69.073822
L26/lightning-attn/post_attn_norm/decode,0.258,8,0.032284,0.030784,0.033440
L26/lightning-attn/post_attn_norm/prefill,29.810,28,1.064627,0.009152,1.231744
L26/lightning/chunk_simple_gla/prefill,58.157,26,2.236800,0.138272,2.447008
L26/lightning/fla_kernel/decode,1.561,8,0.195144,0.180608,0.207808
L26/lightning/fla_kernel/prefill,61.079,28,2.181394,0.232928,2.550240
L26/lightning/fla_state_load/decode,0.234,8,0.029276,0.027488,0.030400
L26/lightning/fla_state_load/prefill,1.345,28,0.048040,0.024608,0.065088
L26/lightning/fla_state_save/decode,0.241,8,0.030100,0.028640,0.032960
L26/lightning/fla_state_save/prefill,0.526,28,0.018785,0.013888,0.037312
L26/lightning/fused_recurrent_gla/decode,0.790,8,0.098784,0.088512,0.108256
L26/lightning/fused_recurrent_gla/prefill,0.221,2,0.110544,0.105760,0.115328
L26/lightning/o_norm/decode,0.180,8,0.022512,0.021504,0.024000
L26/lightning/o_norm/prefill,8.339,28,0.297823,0.024800,0.349312
L26/lightning/o_proj/decode,0.244,8,0.030560,0.028224,0.033152
L26/lightning/o_proj/prefill,122.621,28,4.379326,0.033472,5.188096
L26/lightning/qk_norm/decode,0.279,8,0.034832,0.025120,0.041408
L26/lightning/qk_norm/prefill,70.015,28,2.500528,0.025632,2.909504
L26/lightning/qkv_proj/decode,0.303,8,0.037900,0.036032,0.040224
L26/lightning/qkv_proj/prefill,366.066,28,13.073785,0.039168,15.368256
L26/lightning/rope/decode,0.333,8,0.041584,0.040160,0.046912
L26/lightning/rope/prefill,89.231,28,3.186809,0.022176,3.704480
L26/lightning/sigmoid_gate/decode,0.334,8,0.041728,0.038080,0.048288
L26/lightning/sigmoid_gate/prefill,144.640,28,5.165721,0.042272,6.067712
L27/lightning-attn/attn/decode,3.694,8,0.461776,0.427968,0.488672
L27/lightning-attn/attn/prefill,852.781,28,30.456453,0.521888,35.986977
L27/lightning-attn/input_norm/decode,0.033,8,0.004096,0.003840,0.004352
L27/lightning-attn/input_norm/prefill,8.705,28,0.310905,0.003840,0.360640
L27/lightning-attn/mlp/decode,0.791,8,0.098928,0.095936,0.102528
L27/lightning-attn/mlp/prefill,1617.782,28,57.777917,0.100448,69.033150
L27/lightning-attn/post_attn_norm/decode,0.259,8,0.032412,0.031456,0.034528
L27/lightning-attn/post_attn_norm/prefill,29.806,28,1.064495,0.008800,1.231104
L27/lightning/chunk_simple_gla/prefill,57.170,26,2.198838,0.138496,2.455296
L27/lightning/fla_kernel/decode,1.567,8,0.195872,0.180960,0.202688
L27/lightning/fla_kernel/prefill,60.193,28,2.149763,0.231072,2.562528
L27/lightning/fla_state_load/decode,0.245,8,0.030652,0.027200,0.035456
L27/lightning/fla_state_load/prefill,1.425,28,0.050894,0.024352,0.079488
L27/lightning/fla_state_save/decode,0.245,8,0.030592,0.028672,0.034432
L27/lightning/fla_state_save/prefill,0.511,28,0.018250,0.011904,0.036352
L27/lightning/fused_recurrent_gla/decode,0.785,8,0.098104,0.089216,0.102560
L27/lightning/fused_recurrent_gla/prefill,0.220,2,0.110032,0.104160,0.115904
L27/lightning/o_norm/decode,0.183,8,0.022820,0.022080,0.024192
L27/lightning/o_norm/prefill,8.282,28,0.295775,0.024480,0.346240
L27/lightning/o_proj/decode,0.249,8,0.031124,0.028736,0.035456
L27/lightning/o_proj/prefill,121.367,28,4.334550,0.032672,5.188000
L27/lightning/qk_norm/decode,0.272,8,0.033952,0.024736,0.038496
L27/lightning/qk_norm/prefill,69.770,28,2.491771,0.023936,2.907008
L27/lightning/qkv_proj/decode,0.300,8,0.037528,0.035552,0.040064
L27/lightning/qkv_proj/prefill,360.796,28,12.885587,0.038624,15.339168
L27/lightning/rope/decode,0.325,8,0.040572,0.039328,0.042080
L27/lightning/rope/prefill,89.104,28,3.182303,0.022176,3.688128
L27/lightning/sigmoid_gate/decode,0.317,8,0.039680,0.037888,0.042592
L27/lightning/sigmoid_gate/prefill,142.967,28,5.105969,0.042944,6.069792
L28/lightning-attn/attn/decode,3.695,8,0.461816,0.428288,0.485696
L28/lightning-attn/attn/prefill,855.353,28,30.548333,0.523104,36.032608
L28/lightning-attn/input_norm/decode,0.032,8,0.004036,0.003840,0.004096
L28/lightning-attn/input_norm/prefill,8.727,28,0.311670,0.003840,0.362592
L28/lightning-attn/mlp/decode,0.802,8,0.100220,0.096544,0.108096
L28/lightning-attn/mlp/prefill,1628.415,28,58.157691,0.100576,68.959328
L28/lightning-attn/post_attn_norm/decode,0.256,8,0.032028,0.031040,0.033120
L28/lightning-attn/post_attn_norm/prefill,29.807,28,1.064521,0.008832,1.231680
L28/lightning/chunk_simple_gla/prefill,57.293,26,2.203568,0.137216,2.456896
L28/lightning/fla_kernel/decode,1.568,8,0.196040,0.183680,0.205056
L28/lightning/fla_kernel/prefill,60.353,28,2.155461,0.226688,2.583200
L28/lightning/fla_state_load/decode,0.252,8,0.031440,0.027328,0.034528
L28/lightning/fla_state_load/prefill,1.454,28,0.051929,0.022208,0.112224
L28/lightning/fla_state_save/decode,0.240,8,0.030028,0.029056,0.031168
L28/lightning/fla_state_save/prefill,0.514,28,0.018363,0.013600,0.035744
L28/lightning/fused_recurrent_gla/decode,0.780,8,0.097484,0.091808,0.101120
L28/lightning/fused_recurrent_gla/prefill,0.210,2,0.105168,0.101600,0.108736
L28/lightning/o_norm/decode,0.182,8,0.022800,0.021696,0.024288
L28/lightning/o_norm/prefill,8.294,28,0.296202,0.025536,0.347264
L28/lightning/o_proj/decode,0.241,8,0.030108,0.028288,0.031968
L28/lightning/o_proj/prefill,122.267,28,4.366667,0.031904,5.192192
L28/lightning/qk_norm/decode,0.274,8,0.034292,0.026144,0.039232
L28/lightning/qk_norm/prefill,69.808,28,2.493135,0.025568,2.910976
L28/lightning/qkv_proj/decode,0.302,8,0.037784,0.035232,0.045088
L28/lightning/qkv_proj/prefill,361.700,28,12.917854,0.039040,15.383424
L28/lightning/rope/decode,0.325,8,0.040676,0.039744,0.041376
L28/lightning/rope/prefill,89.152,28,3.184000,0.022144,3.694208
L28/lightning/sigmoid_gate/decode,0.319,8,0.039872,0.037536,0.043584
L28/lightning/sigmoid_gate/prefill,143.480,28,5.124297,0.043712,6.081824
L29/minicpm4/attn/decode,3.849,8,0.481172,0.467072,0.496544
L29/minicpm4/attn/prefill,3121.110,28,111.468208,0.550112,707.695862
L29/minicpm4/attn_kernel/decode,2.763,8,0.345348,0.311968,0.394112
L29/minicpm4/attn_kernel/prefill,2725.874,28,97.352628,0.369600,695.560730
L29/minicpm4/input_norm/decode,0.032,8,0.004056,0.003840,0.004096
L29/minicpm4/input_norm/prefill,8.712,28,0.311129,0.003264,0.362624
L29/minicpm4/mlp/decode,0.797,8,0.099592,0.096512,0.102688
L29/minicpm4/mlp/prefill,1575.652,28,56.273288,0.100352,68.578430
L29/minicpm4/o_gate/decode,0.321,8,0.040160,0.017568,0.054048
L29/minicpm4/o_gate/prefill,136.800,28,4.885728,0.056320,5.898880
L29/minicpm4/o_proj/decode,0.228,8,0.028508,0.019264,0.032960
L29/minicpm4/o_proj/prefill,117.719,28,4.204249,0.033504,5.080896
L29/minicpm4/post_attn_norm/decode,0.290,8,0.036216,0.035552,0.036768
L29/minicpm4/post_attn_norm/prefill,29.826,28,1.065211,0.009120,1.231648
L29/minicpm4/qkv_proj/decode,0.252,8,0.031524,0.029024,0.034464
L29/minicpm4/qkv_proj/prefill,140.397,28,5.014190,0.033536,5.930720
L30/minicpm4/attn/decode,3.751,8,0.468880,0.442752,0.503040
L30/minicpm4/attn/prefill,2887.497,28,103.124884,0.522624,472.563965
L30/minicpm4/attn_kernel/decode,2.622,8,0.327692,0.300288,0.391264
L30/minicpm4/attn_kernel/prefill,2493.375,28,89.049110,0.342848,462.606995
L30/minicpm4/input_norm/decode,0.031,8,0.003936,0.003040,0.004128
L30/minicpm4/input_norm/prefill,8.750,28,0.312518,0.002880,0.362528
L30/minicpm4/mlp/decode,0.798,8,0.099692,0.096800,0.104416
L30/minicpm4/mlp/prefill,1577.970,28,56.356074,0.101280,68.899200
L30/minicpm4/o_gate/decode,0.297,8,0.037160,0.017632,0.050496
L30/minicpm4/o_gate/prefill,136.715,28,4.882696,0.055456,5.859328
L30/minicpm4/o_proj/decode,0.233,8,0.029104,0.020160,0.035936
L30/minicpm4/o_proj/prefill,117.267,28,4.188115,0.033536,5.101056
L30/minicpm4/post_attn_norm/decode,0.289,8,0.036136,0.033952,0.038624
L30/minicpm4/post_attn_norm/prefill,29.814,28,1.064769,0.008704,1.232832
L30/minicpm4/qkv_proj/decode,0.274,8,0.034260,0.031296,0.038368
L30/minicpm4/qkv_proj/prefill,139.837,28,4.994165,0.035072,6.070208
L31/minicpm4/attn/decode,3.649,8,0.456116,0.443712,0.473248
L31/minicpm4/attn/prefill,3114.309,28,111.225309,0.500896,697.168091
L31/minicpm4/attn_kernel/decode,2.556,8,0.319516,0.288512,0.368768
L31/minicpm4/attn_kernel/prefill,2718.137,28,97.076338,0.324256,687.178406
L31/minicpm4/input_norm/decode,0.033,8,0.004084,0.004064,0.004096
L31/minicpm4/input_norm/prefill,8.717,28,0.311305,0.003392,0.363520
L31/minicpm4/mlp/decode,0.798,8,0.099760,0.096768,0.105792
L31/minicpm4/mlp/prefill,1587.370,28,56.691768,0.103296,69.351486
L31/minicpm4/o_gate/decode,0.288,8,0.036060,0.017504,0.049504
L31/minicpm4/o_gate/prefill,136.875,28,4.888382,0.055648,5.868128
L31/minicpm4/o_proj/decode,0.219,8,0.027360,0.017472,0.031360
L31/minicpm4/o_proj/prefill,117.662,28,4.202215,0.032928,5.113248
L31/minicpm4/post_attn_norm/decode,0.286,8,0.035716,0.034848,0.036480
L31/minicpm4/post_attn_norm/prefill,29.779,28,1.063525,0.008096,1.231424
L31/minicpm4/qkv_proj/decode,0.281,8,0.035136,0.031328,0.043840
L31/minicpm4/qkv_proj/prefill,141.295,28,5.046250,0.035584,6.108928
model/embed/decode,20.390,8,2.548700,0.050752,19.812288
model/embed/prefill,15.724,28,0.561584,0.081344,1.269088
model/final_norm/decode,0.033,8,0.004072,0.003840,0.004128
model/final_norm/prefill,8.739,28,0.312118,0.004096,0.364160
model/logits/decode,51.096,8,6.387016,0.405504,42.096992
model/logits/prefill,12.272,28,0.438291,0.393216,0.585696
